product_id,product_name,product_ref,product_price,data_scrapy
12539213,Silver Jeans Co., Men's Craig Bootcut Jeans,$94.00,2022-04-16 18:13:16
12286751,Silver Jeans Co., Men's Authentic Slim Fit Tapered Leg Jeans,$59.00,2022-04-16 18:13:16
11286486,Lazer, Men's Slim-Fit Stretch Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-16 18:13:16
13534910,Silver Jeans Co., Men's Gordie Loose Fit Straight Leg Jeans,$88.00,2022-04-16 18:13:16
12161951,Lazer, Men's Straight-Fit Stretch Jean,"$48.00
		                                                                                    



Now $28.80",2022-04-16 18:13:16
7335096,Tommy Hilfiger Adaptive, Men's Straight Fit Drake Jeans with Magnetic Zipper,$79.50,2022-04-16 18:13:16
11783469,Levi's, Men's Tapered Carpenter Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
11522875,GUESS, Men's Slim Tapered Fit Stretch Jeans,$89.00,2022-04-16 18:13:16
13564991,G-Star Raw, Men's Airblaze 3D Skinny Jeans,$210.00,2022-04-16 18:13:16
10466013,Sun + Stone," Men's Straight-Fit Knickerbocker Jeans, Created for Macy's","$60.00
		                                                                                    



Sale $48.00",2022-04-16 18:13:16
13408725,Alfani," Men's Jon Medium Wash Straight Fit Jeans, Created for Macy's  ",$60.00,2022-04-16 18:13:16
13811813,GUESS, Men's Cadet Relaxed-Fit Paisley Bandana-Print Carpenter Jeans,$108.00,2022-04-16 18:13:16
12592656,GUESS, Men's Regular Straight Faded Jeans,$98.00,2022-04-16 18:13:16
13401926,INC International Concepts, Men's Tinted Moto Skinny Jeans,"$79.50
		                                                                                    



Sale $59.62",2022-04-16 18:13:16
13906027,GUESS, Men's Slim Tapered Ripped Jeans,"$128.00
		                                                                                    



Sale $108.80",2022-04-16 18:13:16
12286753,Silver Jeans Co., Men's Authentic The Athletic Jeans,$59.00,2022-04-16 18:13:16
13541834,Levi's, Men's Western Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
11642208,Wrangler, Men's Cowboy Cut Original Straight Fit Jeans,$45.00,2022-04-16 18:13:16
12179281,Lucky Brand, Men's 110 Slim Advanced Stretch Jean,$99.00,2022-04-16 18:13:16
10577628,Levi's, Men's 501 '93 Fit Straight Jeans,"$69.50
		                                                                                    


Sale $41.70 
- 59.99",2022-04-16 18:13:16
10280973,Seven7 Adaptive, Seven7 Men's Vouvant Adaptive Slim-Straight Fit Power Stretch Textured Jeans,$74.00,2022-04-16 18:13:16
11214865,Michael Kors, Men's Parker Slim-Fit Stretch Jeans,"$98.00
		                                                                                    



Now $29.99",2022-04-16 18:13:16
12415918,Levi's, Men's 541 Athletic Taper Eco Ease Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
2834394,Levi's, Men's 502™ Taper Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
11319506,Levi's, Men's 511™ Slim All Season Tech Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
10514017,Levi's, Men's XX Tapered Chino Pants,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
13823991,COTTON ON, Men's Relaxed Tapered Jeans,$59.99,2022-04-16 18:13:16
14176217,RON TOMSON, Men's Modern Splattered Stripe Jeans,$189.00,2022-04-16 18:13:16
14176212,RON TOMSON, Men's Modern Downer Denim Jeans,$170.00,2022-04-16 18:13:16
13059591,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-16 18:13:16
12854680,Levi's, Men's 511 Slim Fit Eco Ease Jeans,"$69.50
		                                                                                    


Sale $41.70 
- 59.99",2022-04-16 18:13:16
12030041,Buffalo David Bitton, Men's Skinny Max Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-16 18:13:16
11326283,Levi's, Men's 505™ Workwear Fit Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
10482653,Levi's, Men's 512™ Slim Taper All Seasons Tech Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
4760159,Nautica, Men's Stretch Straight-Leg Jeans,$44.98,2022-04-16 18:13:16
11374876,Levi's, Levi’s Western Fit Stretch Cowboy Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
12030055,Buffalo David Bitton, Men's Slim Ash Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-16 18:13:16
12562752,Polo Ralph Lauren, Paint-Splatter Classic Fit Stretch Jean,$188.00,2022-04-16 18:13:16
14176220,RON TOMSON, Men's Modern Splattered Stripe Jeans,$185.00,2022-04-16 18:13:16
12030051,Buffalo David Bitton, Men's Slim Ash Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-16 18:13:16
12030049,Buffalo David Bitton, Men's Slim Ash Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-16 18:13:16
9909916,GUESS, Men’s Slim Tapered Fit Destroyed Jeans,$108.00,2022-04-16 18:13:16
12415663,Levi's, Men's 510 Skinny Eco Performance Jeans,"$69.50
		                                                                                    


Sale $41.70 
- 59.99",2022-04-16 18:13:16
11244863,Buffalo David Bitton, Men's Skinny Max Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-16 18:13:16
12412142,Levi's, Men's 512 Slim Tapered Eco Performance Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
14176229,RON TOMSON, Men's Modern Painted Denim Jeans,$160.00,2022-04-16 18:13:16
12516860,Sun + Stone," Men's Straight Leg Ruby Jeans, Created for Macy's","$50.00
		                                                                                    



Now $25.00",2022-04-16 18:13:16
10577628,Levi's, Men's 501 '93 Fit Straight Jeans,"$69.50
		                                                                                    


Sale $41.70 
- 59.99",2022-04-16 18:13:16
12562751,Polo Ralph Lauren, Men's Paint-Splatter Sullivan Slim Stretch Jeans,$168.00,2022-04-16 18:13:16
13093715,INC International Concepts," Men's Skinny-Fit Coated Jeans, Created for Macy's ","$79.50
		                                                                                    



Sale $59.62",2022-04-16 18:13:16
10078280,COTTON ON, Men's Super Skinny Denim Jeans,$49.99,2022-04-16 18:13:16
5280819,GUESS, Men's Slim-Fit Tapered Stretch Ripped Moto Jeans ,$98.00,2022-04-16 18:13:16
12667949,Tommy Jeans, Men's Gerald Raw Wide Leg TH Flex Jeans with D-Ring Logo Belt,"$99.50
		                                                                                    



Now $22.96",2022-04-16 18:13:16
10562194,Lucky Brand, Men's 223 Straight Coolmax Jeans,"$99.00 
- 129.00",2022-04-16 18:13:16
14176213,RON TOMSON, Men's Modern Straight Scribble Denim Jeans,$180.00,2022-04-16 18:13:16
12931245,A|X Armani Exchange, Men's Straight Fit Denim Jeans,$100.00,2022-04-16 18:13:16
12892818,Buffalo David Bitton, Men's Slim Ash Vintage Like Wash Jeans,$99.00,2022-04-16 18:13:16
12038314,Lazer, Men's Comfort Flex Short,$29.50,2022-04-16 18:13:16
11305085,Levi's, Levi’s® Flex Men's 512™ Slim Taper Fit Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
14200262,COTTON ON, Men's Relaxed Tapered Jeans,$59.99,2022-04-16 18:13:16
14176215,RON TOMSON, Men's Modern Splattered Stripe Jeans,$189.00,2022-04-16 18:13:16
12030054,Buffalo David Bitton, Men's Straight Six Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-16 18:13:16
13811693,GUESS, Men's Slim Fit Distressed Straight Jeans ,"$128.00
		                                                                                    



Sale $108.80",2022-04-16 18:13:16
12030047,Buffalo David Bitton, Men's Slim Ash Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-16 18:13:16
7768732,Lucky Brand, Men's 363 Vintage Like Straight Stretch Jean,$99.00,2022-04-16 18:13:16
11380185,Lazer, Men's Slim-Fit Stretch Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-16 18:13:16
13140687,INC International Concepts," Men's Tam Slim Straight Fit Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $52.12",2022-04-16 18:13:16
12894882,Levi's, Men's 559™ Relaxed Straight Fit Eco Ease Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
12626285,Buffalo David Bitton, Men's Slim Ash Perfect Five-Pocket Jeans,"$99.00
		                                                                                    



Now $59.40",2022-04-16 18:13:16
12223986,Polo Ralph Lauren, Men's Varick Slim Straight Jeans,$98.50,2022-04-16 18:13:16
13572756,Levi's, Men's Overalls,$79.50,2022-04-16 18:13:16
11006884,Lazer, Men's Straight-Fit Stretch Jean,"$39.50
		                                                                                    



Sale $34.99",2022-04-16 18:13:16
10903942,INC International Concepts," Men's Slim Straight Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $52.12",2022-04-16 18:13:16
14176239,RON TOMSON, Men's Modern Swiped Denim Jeans,$190.00,2022-04-16 18:13:16
13059574,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-16 18:13:16
7057122,Lucky Brand, Men's 410 Athletic Fit Slim Leg COOLMAX® Temperature-Regulating Jeans,$99.00,2022-04-16 18:13:16
14176236,RON TOMSON, Men's Modern Drip Denim Jeans,$180.00,2022-04-16 18:13:16
13402223,Lazer, Men's 5 Pocket Knit Skinny Denim Jean,"$54.00
		                                                                                    



Now $32.40",2022-04-16 18:13:16
13906027,GUESS, Men's Slim Tapered Ripped Jeans,"$128.00
		                                                                                    



Sale $108.80",2022-04-16 18:13:16
11006806,Lazer, Men's Slim-Fit Stretch Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-16 18:13:16
9596038,GUESS, Men's Distressed Slim-Fit Tapered Jeans ,$108.00,2022-04-16 18:13:16
13534905,Silver Jeans Co., Men's Grayson Easy Fit Straight Leg Jeans,$92.00,2022-04-16 18:13:16
11909019,Levi's, Men's Skinny Tapered Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-16 18:13:16
13782823,A|X Armani Exchange, Men's Skinny-Fit Moto Jeans,$180.00,2022-04-16 18:13:16
10676400,INC International Concepts," Men's Grey Skinny Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $52.12",2022-04-16 18:13:16
